0.033788	-0.050801	0.037748	-0.179901	0.037993	-0.022847	0.022229	0.048897	0.106259	0.061908	0.036329	0.0728	-0.130921	-0.029539	0.065671	-0.34404	0.106826	-0.042611	0.013921	-0.177464	0.206045	-0.15594	-0.070795	-0.046961	0.024623	-0.03378	0.396905	-0.135612	-0.237142	-0.020476	0.234965	0.014832	0.064727	-0.100982	0.024436	-0.141253	0.178566	-0.217192	0.053839	0.133475	-0.117505	0.086411	-0.001054	-0.089152	0.087851	0.005077	0.094757	0.165505	0.18458	-0.234035	0.209015	-0.034635	0.119052	0.112972	0.059566	0.058615	-0.023989	-0.014649	0.071883	-0.069956	
0.146812	-0.010131	-0.20929	-0.294841	-0.040291	-0.109244	0.094243	0.096476	0.169849	-0.131301	-0.12013	-0.160705	-0.19823	0.069032	-0.049215	-0.003201	0.215706	0.208658	-0.089178	-0.041951	-0.266142	0.027091	-0.083977	-0.038318	0.072018	-0.117232	0.168524	0.17536	0.005441	-0.143043	-0.178989	0.002273	0.06247	-0.05937	0.054723	0.049038	-0.031965	0.207346	0.0232	0.1011	0.21917	0.09923	-0.000569	-0.017365	-0.228517	-0.185723	0.032827	0.076677	-0.062257	0.036187	0.015521	-0.165986	-0.161112	0.128578	0.096581	0.235091	-0.083132	0.065721	-0.037626	0.019555	
-0.230584	-0.242648	0.072676	-0.027021	-0.056492	-0.009924	-0.045301	-0.258194	0.233569	0.178031	0.139161	0.005048	0.042949	0.342042	-0.025682	0.078939	-3.2e-05	-0.034904	-0.037769	-0.037268	0.074289	-0.126533	0.082857	0.0567	0.001695	-0.078218	-0.041222	0.103381	0.030362	-0.213221	-0.131188	-0.114092	0.092438	-0.039214	-0.022416	-0.051145	-0.001161	0.080058	-0.184306	0.031504	-0.007802	-0.053937	-0.298079	0.216389	-0.129683	-0.127359	-0.043734	-0.002914	0.044151	0.101657	0.222836	0.033108	0.23782	0.028474	0.087741	-0.09347	0.020679	0.155412	0.208617	-0.121174	
0.02851	0.001048	-0.117279	-0.228801	-0.010012	-0.058744	-0.208744	-0.087027	-0.087283	0.109561	-0.043887	0.022516	0.136806	-0.210713	-0.003416	0.0059	0.062729	-0.232257	-0.020711	-0.159482	0.229468	0.175235	0.197858	-0.090693	0.063874	0.009289	-0.035772	-0.071674	-0.014754	0.075482	0.24734	0.063257	0.179397	0.007214	0.013549	0.139265	-0.253882	0.112597	0.046875	0.114664	0.098455	-0.139838	-0.276179	0.00637	-0.182911	-0.088491	-0.214939	0.107311	0.019481	-0.005014	-0.064655	-0.124475	0.062003	-0.113672	-0.009228	0.02405	-0.233816	0.052656	-0.229246	0.025483	
0.268765	0.058715	0.16511	0.068695	-0.06232	0.055649	-0.130539	-0.351595	-0.014995	-0.064685	0.137671	-0.007736	0.066465	0.095162	-0.068938	0.021034	-0.033119	-0.020464	-0.308488	-0.030689	0.147194	0.071313	-0.084137	-0.084076	-0.117044	0.069327	0.297078	0.083698	0.034071	0.098609	-0.071195	-0.123992	-0.009401	-0.175389	0.010927	-0.000693	0.104153	-0.126926	-0.083471	0.034419	-0.058913	-0.012435	-0.023803	0.076752	0.227166	-0.053909	-0.197209	0.064706	-0.266115	0.183555	-0.130803	-0.095461	-0.152873	-0.036366	0.130296	0.22963	0.093063	-0.029194	-0.102915	0.002018	
0.059817	0.054777	0.191622	-0.091568	-0.05605	-0.090975	0.161955	0.046408	0.069323	-0.144952	-0.019616	-0.133983	-0.171661	-0.178159	-0.124109	0.388321	-0.182387	-0.219493	0.158185	0.171194	0.174581	0.044163	0.033871	-0.285354	-0.003832	-0.031557	0.13396	-0.243055	0.066918	-0.139535	-0.157118	0.025095	0.22015	-0.099643	-0.140912	0.049135	0.050117	-0.010363	0.025138	0.00324	-0.074066	0.011558	-0.029283	-0.084552	-0.076305	0.128264	0.028958	-0.243973	-0.022123	0.001816	0.227815	-0.028944	-0.003653	-0.016902	0.142062	0.043415	-0.007831	-0.027429	0.012662	-0.046159	
-0.03723	-0.004495	0.070293	-0.004788	0.079383	-0.031454	0.110815	0.028649	0.05878	0.230857	-0.135198	0.106846	0.114209	-0.008028	-0.082489	0.054737	-0.091328	-0.090449	0.13176	-0.190543	0.065128	0.154595	-0.106553	-0.144645	-0.267262	0.207535	-0.081064	0.190343	-0.140518	-0.06113	-0.234045	0.016698	-0.314086	-0.105548	-0.235234	-0.023181	-0.105966	-0.021986	0.034526	-0.006956	-0.157073	-0.029439	0.085301	-0.121493	-0.191329	-0.152608	0.074457	0.275486	-0.17057	-0.193002	0.046581	0.00155	0.006255	0.10784	0.155199	-0.038989	0.027615	0.031302	-0.126946	0.07916	
0.051446	0.068849	-0.091928	-0.03859	0.143655	-0.018	-0.06667	0.017799	0.000559	-0.219804	0.140655	-0.221304	-0.112669	0.11811	0.096725	-0.104455	-0.089178	0.23885	-0.024503	-0.090269	0.097086	0.305977	-0.032838	0.192457	-0.240182	0.207233	-0.040122	-0.117949	0.184605	0.008663	-0.042543	-0.166014	0.233045	0.013469	-0.185722	0.080446	0.133979	0.046494	-0.165472	-0.159425	-0.150668	0.037897	0.018263	-0.090325	-0.143638	0.011833	0.032991	0.132586	0.215854	-0.100499	-0.08364	0.020519	0.201845	-0.192615	0.089406	-0.002844	-0.061395	0.032382	-0.014526	0.05436	
-0.149176	0.096654	-0.089697	-0.012997	0.285455	-0.139168	-0.099185	-0.372963	0.047691	-0.001165	-0.264235	0.059692	-0.132539	0.06905	0.091355	-0.052612	0.046733	-0.056003	0.13578	0.227329	0.063037	-0.120049	0.032045	0.046638	0.180453	-0.300673	-0.061623	-0.00298	0.057452	0.021972	0.007841	-0.116935	-0.070579	0.216124	-0.157242	0.07219	0.216668	-0.013158	0.001938	0.065944	-0.216033	-0.043927	-0.038435	-0.16731	-0.083611	-0.064107	0.062057	0.086375	-0.039815	0.001976	-0.01696	-0.05147	-0.150091	-0.138492	0.077709	0.083088	0.142093	-0.099217	-0.177596	0.07514	
-0.016777	-0.085623	0.020743	0.036191	0.112975	0.226918	-0.18999	0.102177	-0.088755	0.170031	0.113137	0.043994	-0.269141	0.164836	-0.063558	0.166764	0.181134	0.098824	-0.100938	0.12315	-0.130471	-0.043654	-0.024318	-0.235744	0.097038	0.275507	-0.140101	0.153203	-0.152422	0.120957	-0.018134	0.087306	0.152417	0.105677	0.011428	-0.109389	0.139839	-0.269199	0.147967	0.067289	-0.171073	-0.008448	-0.071919	-0.0071	-0.269434	0.073128	-0.124418	-0.158684	0.013107	-0.068593	-0.067577	-0.09548	0.099239	-0.021633	0.005265	0.137243	-0.06042	-0.045885	-0.077493	0.04485	
-0.031332	-0.000456	-0.086963	0.030969	-0.242479	0.123372	0.004819	-0.023815	0.216581	-0.022097	-0.26581	-0.023208	0.167353	0.062165	-0.101449	0.193636	-0.060718	0.033489	-0.05037	0.02813	-0.100431	-0.053586	0.049086	0.203382	0.04745	0.10814	-0.092018	-0.099908	-0.160246	0.101861	-0.011673	-0.130681	0.152755	0.049308	0.095628	0.056352	-0.147303	-0.073475	-0.195485	0.028953	-0.261386	-0.131506	0.033574	-0.194803	0.101693	0.254091	-0.040953	0.246003	0.11084	0.020841	0.168741	-0.060396	-0.083362	0.195602	-0.067398	0.269295	-0.151871	-0.030923	0.034145	0.093734	
0.020663	-0.15565	0.157129	0.068688	0.010347	0.017582	-0.062031	-0.135334	-0.139701	-0.039491	0.067087	-0.052118	-0.117862	-0.140663	-0.203716	-0.151356	-0.027494	-0.073365	-0.035667	-0.057667	-0.158214	0.214507	-0.190732	-0.002476	0.097574	-0.192232	-0.118473	-0.103547	-0.113089	-0.034156	-0.215453	-0.036016	-0.114029	0.08498	0.058413	0.001677	0.034417	0.123154	-0.015695	0.247482	0.052279	0.346729	-0.038099	0.031551	-0.025849	0.330148	-0.199828	0.202539	0.021502	0.010602	0.172528	0.157834	0.177486	-0.053602	-0.087554	0.006356	-0.003854	0.023625	-0.131668	0.114724	
-0.039021	0.083767	-0.096559	0.044318	0.14101	0.252084	0.071116	0.111624	-0.303795	-0.027361	-0.00032	-0.094136	0.038291	0.133873	-0.11752	-0.023265	-0.161154	0.124745	-0.1517	-0.155217	0.064271	-0.167915	0.080176	-0.016804	-0.020823	-0.269467	0.046311	0.05307	0.000341	-0.026521	0.051101	0.153354	0.274972	-0.028619	-0.240535	0.046053	-0.083653	0.035012	0.13417	0.1372	-0.146875	0.00932	0.056761	-0.197123	-0.093756	0.03303	0.001604	0.18067	-0.235366	0.268253	0.040625	0.136635	0.004233	0.122489	-0.032668	-0.130964	0.010743	0.029048	0.055191	-0.196032	
0.054109	0.185475	0.047674	0.095702	-0.001846	-0.174616	-0.076498	-0.109783	-0.023572	0.151866	-0.140888	0.047806	-0.0248	-0.045231	0.03433	0.020135	0.021772	0.084498	-0.382305	-0.232027	-0.037128	0.209302	-0.08544	-0.162268	0.318917	-0.124466	-0.144133	-0.190401	0.071116	0.04937	-0.16794	0.124598	0.072997	0.013991	-0.188504	-0.083403	-0.000569	-0.087814	-0.010019	-0.197327	-0.044023	-0.082119	0.073737	0.235289	0.009315	-0.046881	0.078717	0.026826	0.227486	-0.083049	0.052004	-0.047071	-0.121134	0.206866	0.021399	-0.114942	-0.050687	-0.059838	0.102537	-0.12711	
