0.062557	-0.001671	-0.103428	0.131521	-0.029643	0.139157	0.059626	-0.02214	0.023353	-0.118464	0.07391	0.004474	-0.180277	-0.001232	-0.01053	0.002568	-0.040811	0.149288	0.009954	-0.024713	0.02408	-0.160312	-0.001014	-0.047409	0.174025	-0.149983	-0.044127	-0.20512	-0.041352	0.305446	-0.156987	-0.007639	-0.063231	-0.147416	0.124025	-0.162808	-0.053385	0.075645	0.171359	0.205461	-0.113018	-0.197148	0.073188	0.191389	0.110988	-0.051852	0.03652	0.045147	-0.07437	0.265801	-0.146921	-0.045154	0.03692	0.034728	0.020413	0.07942	0.076251	-0.011634	-0.047849	-0.089066	-0.018155	-0.065581	0.16551	0.271049	0.109389	-0.015109	0.012222	0.043975	-0.006814	0.089722	-0.04288	0.192354	0.108522	0.144593	0.113033	-0.046137	0.109755	-0.083319	-0.048675	0.026834	
0.020055	0.23144	0.041367	0.124937	0.040751	-0.083535	-0.135381	-0.040892	-0.155552	-0.04722	-0.187595	0.094865	0.083965	-0.004755	-0.16703	-0.199685	-0.082144	-0.053689	-0.125289	0.10248	0.028504	0.026878	0.078279	0.07288	-0.002936	-0.168843	0.08027	0.154866	-0.060954	0.004309	0.017203	-0.033924	-0.260264	-0.014276	-0.061134	0.020911	-0.093126	-0.328905	0.036696	0.069633	0.068429	-0.042807	0.074617	0.050294	-0.089463	-0.061641	-0.167229	-0.110815	0.071759	0.064714	0.219473	0.097721	0.159622	0.157179	0.069543	0.162079	-0.166128	0.049784	-0.155782	0.041246	0.060294	0.095352	-0.00934	0.070435	-0.07788	-0.007583	0.050709	0.10483	-0.219494	0.065972	-0.009246	0.171329	0.074282	-0.002605	0.055079	0.113902	0.077544	0.117531	-0.112644	-0.044632	
-0.002883	-0.250937	0.129783	0.136238	0.133832	0.178737	0.137453	0.086228	-0.105967	-0.002621	-0.022581	0.131554	-0.160468	0.000986	-0.015917	0.038804	-0.230086	0.014333	0.066834	0.085899	0.144034	0.146301	0.017694	0.160636	0.133928	-0.140836	0.115659	0.201162	0.088186	-0.050006	0.023462	0.129869	0.06292	0.015255	0.032809	0.065196	0.030025	0.032831	0.081547	-0.150479	0.211563	-0.254749	0.047069	0.002175	0.109938	-0.068811	-0.09348	0.018527	0.008882	0.082179	0.137342	-0.016747	-0.341293	0.024288	-0.034855	-0.154336	0.019741	-0.028429	-0.032026	0.024321	-0.133352	-0.112886	-0.129155	-0.056322	-0.157632	-0.00475	0.121257	0.040196	0.060019	-0.125552	0.067929	0.026482	0.138434	0.081845	0.029051	0.043443	0.090921	-0.079286	-0.005271	-0.086091	
0.046354	-0.031742	-0.075506	0.142614	-0.020817	-0.221209	0.281767	0.090823	0.123965	0.150562	0.075346	-0.107807	-0.146054	0.066191	-0.212424	0.087187	-0.072729	-0.033464	0.075141	0.031869	0.002454	-0.128174	-0.060182	-0.151412	0.109407	-0.16774	-0.169695	0.001134	-0.082721	-0.107074	-0.041563	0.055363	-0.055737	-0.262325	0.035246	0.136999	0.043438	-0.123121	0.079616	0.04905	0.11331	0.11941	0.03255	-0.117464	0.136399	0.172067	0.01872	-0.052766	0.062832	-0.080623	-0.12957	-0.048412	0.036575	0.000624	0.005266	0.072402	-0.191845	0.135627	-0.029527	-0.082628	0.008805	0.070133	0.055817	-0.048842	-0.202088	0.015123	0.120661	-0.049874	-0.035335	-0.204452	0.181472	-0.052894	-0.213949	-0.049285	0.114387	-0.050028	0.02395	-0.05991	-0.151583	0.059434	
-0.060878	0.030101	0.132163	0.122272	-0.060106	0.106577	-0.122613	0.003481	0.023088	-0.147386	-0.066609	0.112905	-0.050179	0.148344	-0.142218	-0.168438	-0.043581	-0.031923	0.248384	0.000816	-0.178398	0.051899	-0.019946	0.041732	-0.020137	0.062609	-0.064809	-0.32438	-0.080048	0.041383	-0.071337	0.161796	-0.001738	0.098577	0.153155	0.022717	0.031661	-0.03986	-0.007089	-0.126022	0.011336	0.101829	-0.140903	-0.056653	-0.1423	-0.043062	0.020932	0.252519	-0.023676	0.074613	0.016748	0.205637	-0.11917	-0.01146	-0.196812	0.059175	0.006478	0.067384	-0.06707	0.130195	-0.071089	0.04128	-0.082161	0.152134	-0.081627	-0.025653	-0.011871	0.053867	0.132849	0.039747	0.121103	0.012605	-0.289351	0.013338	0.00405	0.118438	-0.153553	0.002456	-0.242759	-0.03273	
0.063151	0.099686	-0.03028	-0.120363	-0.033279	-0.043862	0.278159	-0.028653	0.078801	0.103261	0.079015	-0.055932	-0.127802	-0.04872	0.092153	-0.238291	-0.058261	0.107972	0.106724	0.00551	0.05	0.073668	-0.0884	0.00682	0.110188	0.027636	-0.044009	0.038205	-0.156958	0.04703	0.140806	-0.009166	-0.16052	0.240511	-0.043327	-0.157072	0.17768	-0.062163	-0.100894	-0.268048	0.001128	-0.076457	-0.085796	-0.010044	0.005801	0.087493	0.005246	-0.087199	0.111088	-0.019137	-0.037988	-0.042173	0.160933	-0.017535	0.035618	-0.078588	-0.066074	-0.116507	-0.067731	-0.076054	-0.049501	-0.258903	0.117979	0.025496	-0.043049	0.039818	0.299295	0.014353	0.100246	0.247599	-0.091608	0.085282	-0.063936	0.101644	-0.156744	0.035558	-0.104515	0.124631	-0.092462	-0.014307	
-0.079137	-0.208393	-0.120919	-0.045715	0.199686	-0.041152	0.077186	0.075478	0.069764	-0.090695	-0.025262	-0.027667	0.185936	0.125548	-0.183906	-0.112077	-0.160638	0.027556	-0.061289	0.10956	0.035386	-0.093824	-0.177486	0.141618	-0.127815	0.011554	-0.084414	0.02663	0.017199	0.11999	0.071267	-0.114085	0.064553	0.051358	0.06194	-0.113082	-0.172605	-0.062554	-0.022175	0.063301	0.055191	0.056458	-0.092443	-0.011443	0.031203	-0.005085	0.029975	0.170204	0.0029	0.089416	-0.0136	-0.108752	-0.082798	0.087274	-0.167209	0.068802	-0.085312	0.037963	0.10001	-0.246428	0.255462	0.113227	0.062315	-0.259452	0.109751	0.106678	0.077501	0.121176	0.022855	0.194989	0.128632	0.081919	-0.022508	0.056349	-0.179177	-0.025862	-0.0287	-0.105364	0.082241	-0.20918	
0.043719	0.147714	-0.012231	-0.01405	-0.181239	-0.28565	-0.063166	-0.154285	-0.070665	-0.087439	0.00027	0.085712	-0.172389	0.099149	0.144412	0.008035	-0.111109	-0.073438	0.05058	-0.005113	0.149382	0.040314	-0.191645	0.173644	0.135837	0.120334	0.000352	0.067366	-0.167684	0.045079	-0.131676	-0.10892	0.157675	0.035843	-0.083265	-0.097301	-0.076338	0.002968	0.165975	-0.200068	0.009114	0.132469	0.079312	0.076714	0.166475	0.019894	0.057449	-0.016899	0.044155	0.082652	0.166396	-0.037283	-0.048499	0.083772	0.188367	-0.019455	0.105247	-0.166884	0.141635	-0.021226	0.01513	0.246023	0.020034	-0.011642	0.027266	0.152104	-0.100295	-0.101691	0.059577	-0.028225	0.114633	0.073645	0.01184	-0.131699	0.093291	0.004814	-0.16105	-0.157659	-0.134807	-0.040216	
-0.230448	-0.161452	0.035241	-0.020077	-0.096983	0.025847	0.030032	-0.029092	-0.112178	-0.022102	-0.131794	-0.031241	-0.100845	-0.044457	0.095046	0.333097	0.028075	0.097047	-0.056269	0.171291	-0.032919	0.01955	0.04953	0.023652	-0.124763	-0.020633	0.017206	-0.118967	-0.011661	-0.041076	-0.033719	0.004744	0.056143	0.046089	0.12109	-0.121672	-0.001948	-0.185099	-0.280722	-0.020817	0.074477	0.222088	-0.1239	-0.052403	0.071789	-0.002357	-0.157989	-0.040087	-0.105573	0.078638	0.052961	-0.080425	0.080511	-0.022873	0.067149	0.034545	-0.018226	-0.263281	-0.187164	0.034585	0.203998	-0.042357	0.211244	0.131113	-0.136413	0.019227	-0.004939	0.045197	0.174843	-0.175403	0.034719	0.160975	0.035268	-0.024154	0.011607	-0.147232	0.070542	0.097157	-0.034721	-0.105275	
0.146109	0.117161	0.038964	-0.112164	-0.272707	0.041848	-0.059789	0.098996	0.024613	0.086144	0.06565	0.060133	0.051324	0.048622	-0.05671	0.122794	0.145305	-0.035589	-0.097941	-0.025786	0.047023	0.020145	0.049122	0.066503	-0.080681	0.0847	-0.04082	0.015027	-0.11883	-0.110264	-0.104619	-0.185455	-0.034196	0.047288	0.167157	-0.132453	-0.037504	-0.058367	0.140127	0.000861	-0.13738	-0.067988	-0.010169	-0.004884	0.059551	-0.085931	-0.157983	0.188088	0.14205	-0.117172	-0.057254	0.246395	-0.206083	-0.013326	-0.074139	0.033012	-0.261472	-0.052308	0.034771	-0.250778	0.001857	0.019814	-0.020978	0.108005	-0.005977	-0.053929	0.308994	0.124994	0.094935	-0.219779	-0.062008	-0.055377	0.190132	0.023514	-0.01288	-0.01534	-0.072783	-0.035514	0.085935	0.020495	
0.178914	-0.175192	-0.016333	0.18299	0.071928	-0.056425	-0.096438	0.000747	0.083037	-0.074751	0.179583	0.092162	0.058016	0.031339	0.022369	0.046066	-0.037087	0.183559	-0.127914	-0.074368	0.021345	0.131991	0.039466	-0.037402	-0.009601	0.036449	-0.040137	0.046519	-0.096087	-0.072319	-0.02723	0.00043	0.064968	0.024079	0.225923	-0.024285	0.123884	0.277766	-0.163847	0.008055	0.028907	0.089483	-0.034483	0.279763	0.020782	0.024833	-0.153746	0.021515	0.15796	-0.043528	0.056785	0.094919	0.237353	-0.148013	-0.114439	0.106324	-0.028684	-0.11241	-0.135632	-0.109939	-0.069125	-0.0697	-0.009568	-0.155885	-0.18166	0.13142	-0.14405	0.07285	-0.240155	0.025436	0.012079	0.074727	0.059149	-0.114231	-0.001501	0.138036	-0.065651	-0.145337	-0.119119	0.053859	
0.021995	-0.036655	0.056037	-0.201599	-0.09355	-0.04706	0.05938	-0.103108	0.007641	0.041102	0.074149	-0.035237	0.010483	-0.204444	0.02272	0.06739	-0.261646	-0.136792	0.088168	-0.080689	0.003835	-0.097816	0.026629	-0.037712	-0.02278	-0.125145	-0.15194	-0.100088	0.145264	0.065996	0.019118	-0.007198	0.014597	0.133992	-0.052554	-0.04554	0.001492	0.05527	-0.098439	0.346207	0.19351	0.027786	0.079253	-0.094565	-0.003717	-0.246689	-0.124427	0.029263	0.182685	-0.076273	0.027865	0.003185	-0.034879	0.053237	-0.018227	-0.027162	0.091965	-0.070911	-0.009605	0.0711	0.021	0.146473	-0.067107	-0.070617	-0.103263	-0.232615	0.083646	-0.082416	-0.045234	0.019682	-0.254376	0.209826	-0.051283	0.047828	0.002334	0.043014	-0.25081	-0.176569	-0.104288	0.051484	
0.057016	-0.162463	-0.223077	0.072273	0.144571	0.085668	-0.011161	-0.103776	-0.018098	0.00364	-0.070919	0.135042	0.070545	0.048341	0.001561	-0.053642	0.134441	-0.116272	-0.002679	-0.103324	-0.037012	-0.061411	-0.110405	-0.092087	-0.121379	0.119643	0.048174	0.071948	0.040353	0.005003	0.087474	-0.04722	-0.083633	-0.174829	0.057405	0.035206	-0.016482	-0.007463	-0.040503	0.009207	0.294349	-0.049469	0.109466	-0.09204	0.228291	-0.08563	-0.028767	0.197421	0.006181	-0.079693	0.149065	0.034633	0.235318	0.184139	0.124398	0.021634	-0.088604	-0.138743	0.096782	0.013839	-0.085778	-0.117174	0.087042	0.303297	-0.049649	-0.061917	0.012113	-0.073838	0.247454	0.120296	0.006122	-0.17778	-0.022615	-0.075247	0.000479	0.128878	-0.094981	-0.15591	0.06948	0.028203	
0.018082	-0.015954	-0.015722	0.13239	-0.083372	-0.052995	0.034064	0.105438	0.071467	0.088343	-0.118813	-0.036049	-0.248118	0.118788	-0.011859	0.036377	0.001212	-0.078004	0.051729	-0.147145	0.122196	-0.254356	-0.002339	-0.034626	-0.227389	0.050428	-0.053907	-0.019829	0.007381	0.080503	0.23053	0.013368	0.049037	-0.229036	-0.001799	0.099277	-0.172386	0.0243	-0.008995	-0.231776	0.028489	0.002582	0.032208	0.112982	-0.085202	-0.016336	0.008652	0.073593	0.032706	0.000679	0.133635	-0.039558	-0.03729	-0.171917	-0.010976	0.241056	0.00342	0.04618	0.013317	0.134278	-0.034199	-0.127997	-0.012267	-0.152119	0.098072	-0.024137	-0.016952	0.126228	0.036804	-0.030979	-0.347974	0.111544	0.176596	-0.03445	0.035865	-0.041105	-0.173615	0.160495	-0.068527	-0.141245	
0.007088	0.000183	0.130493	0.137548	0.015339	0.174592	0.115966	0.076828	0.047134	0.063934	0.046139	-0.066526	-0.047308	0.067895	-0.117449	0.030136	-0.107675	0.123874	0.234577	-0.118852	-0.054173	0.059514	-0.095507	0.145052	0.055249	0.186282	0.026235	-0.139929	0.069439	-0.11678	-0.172688	-0.304484	0.083124	-0.125285	-0.094231	-0.013103	-0.073316	-0.167204	-0.032621	0.136605	-0.110463	0.028922	0.104393	0.105992	-0.034091	-0.009742	-0.061584	-0.078265	0.164994	-0.202948	0.033661	0.04369	-0.073121	0.131132	0.170596	-0.079669	-0.01379	-0.04543	-0.122268	0.06686	-0.04	-0.020888	0.116713	-0.000881	-0.181788	0.030931	-0.203414	0.075208	-0.075925	0.228048	-0.091802	-0.188607	-0.010972	0.060868	-0.076016	-0.129367	-0.015238	0.047047	0.091782	-0.172982	
0.085324	0.034753	0.043604	-0.135428	0.158972	0.039053	0.190472	-0.117319	-0.13849	-0.077482	-0.004464	0.082896	0.063988	0.134296	-0.024497	-0.198485	-0.098973	0.146309	-0.154497	0.204485	-0.03403	-0.027586	-0.092184	-0.10537	-0.167394	0.022101	-0.154906	0.012073	-0.19445	0.15909	0.113659	-0.12616	0.05753	-0.091797	-0.120808	-0.027571	-0.038618	0.066301	0.091473	0.079756	-0.052015	0.122642	0.001794	-0.074902	-0.049722	0.042147	-0.034058	0.083603	0.096662	-0.045821	0.00438	-0.034939	0.025627	-0.147709	0.0465	-0.311921	0.16663	0.017938	-0.230293	-0.020499	0.025613	-0.038479	-0.145588	0.141648	-0.039269	0.020146	-0.071819	0.120322	0.035161	-0.276152	-0.119067	-0.149671	0.024549	0.025396	0.209944	0.046379	-0.027233	0.032874	-0.034168	-0.089868	
0.197404	0.177975	0.19576	0.027058	0.090545	0.001576	0.007948	0.078773	-0.150077	-0.137223	-0.048585	-0.029113	-0.065709	0.116473	0.062337	0.026286	0.154302	-0.081911	0.04189	-0.013603	0.14159	0.103703	0.049786	0.020223	-0.114811	0.017383	-0.109456	-0.167985	0.130988	-0.020421	-0.052043	-0.014688	-0.106144	-0.035842	-0.227519	0.121274	0.090698	-0.132689	-0.084671	-0.014718	0.083476	-0.169655	-0.145135	-0.080472	0.129299	-0.012649	0.173961	0.19161	-0.115292	-0.218105	-0.022266	-0.122686	0.035874	-0.143097	-0.042989	0.104706	0.083134	-0.148009	-0.092457	-0.345263	0.059497	-0.024729	-0.117848	-0.012171	-0.068056	0.008397	-0.063926	-0.149635	-0.087981	0.085421	-0.013328	0.122057	0.044406	0.04336	0.022941	-0.092086	0.104299	-0.165448	-0.08562	-0.060125	
-0.014585	-0.044774	0.02308	0.024954	-0.147523	-0.059801	0.11363	0.17515	-0.04232	-0.216221	0.04057	0.137384	-0.178939	0.046392	-0.049625	0.06451	0.165002	0.096214	-0.051078	0.034142	0.277805	0.222888	-0.023807	0.027678	-0.13789	0.016814	-0.143043	0.068676	0.022841	0.262029	-0.045277	-0.021176	-0.113779	-0.035354	0.243865	0.053304	-0.06797	-0.047412	-0.060171	0.171942	-0.059824	0.005922	0.041836	-0.107578	-0.074687	-0.020843	0.184626	-0.174227	-0.014324	0.062689	-0.013027	0.066015	0.082408	0.049429	-0.082502	-0.225287	-0.11571	-0.027672	0.151618	0.132502	0.011209	-0.048731	-0.0952	-0.032929	-0.055252	-0.174665	0.002775	-0.223646	-0.100337	0.069036	0.027165	-0.058176	-0.003124	-0.14928	-0.06615	0.068069	-0.11717	0.108461	0.043749	-0.158852	
0.068874	0.18059	-0.284542	0.003502	0.011276	-0.095405	-0.14805	0.252309	0.046338	0.043366	0.081528	-0.190531	-0.107522	0.193971	-0.007799	-0.030201	0.011611	-0.071586	-0.154926	0.026487	-0.062275	0.045452	-0.082753	0.090955	-0.087724	0.048698	-0.033832	0.072707	0.124139	0.021776	-0.058838	0.042909	0.04391	0.035469	0.105797	-0.211384	0.062835	0.06045	-0.131009	-0.069148	0.09502	-0.112792	0.109364	0.010703	-0.085337	-0.118752	-0.021824	-0.039534	-0.056294	0.006482	-0.103608	-0.124819	0.056402	0.034752	-0.002873	-0.060813	0.067836	0.141134	-0.186888	0.227128	0.028859	0.197143	-0.175356	0.099934	-0.206149	0.078938	0.06038	-0.000426	0.12821	0.002556	-0.086594	-0.121459	0.088515	0.08968	-0.156072	-0.142164	0.147946	-0.154254	-0.163786	-0.045129	
-0.129318	0.072106	-0.014404	0.042793	-0.037126	-0.051164	-0.136206	0.012607	0.145034	0.145936	-0.134315	0.102953	0.175705	0.146197	-0.00018	0.079918	-0.080166	-0.051305	0.050519	0.0283	0.195313	-0.001982	-0.075086	-0.078238	0.066533	-0.062612	-0.062285	0.135717	0.075399	-0.220023	0.007184	0.053075	-0.021129	-0.033841	0.015389	-0.080519	0.026635	0.036431	-0.147	0.025307	-0.053759	0.11012	0.248338	0.093964	-0.134062	0.147634	-0.049746	0.166385	-0.151671	0.026951	0.011104	0.094368	0.060095	-0.039748	-0.051847	-0.264298	0.023954	0.038942	-0.026477	-0.127976	-0.052062	-0.146746	0.018171	0.084626	0.101274	-0.105161	0.004301	-0.185029	-0.0464	0.111682	0.086742	0.088873	0.045915	0.301413	0.215191	-0.195779	-0.162139	-0.020795	-0.087436	-0.163638	
-0.014595	0.141963	0.168247	-0.117385	0.015475	0.01313	0.107961	0.022047	-0.004928	0.092578	-0.05479	0.235655	-0.073184	0.060051	0.046301	0.048684	-0.163669	-0.050962	-0.114552	0.032199	-0.187744	-0.072989	0.120109	0.150656	-0.045887	0.058606	0.109991	0.197386	-0.041764	0.230458	-0.066018	0.120564	0.04852	-0.140469	0.048466	-0.042546	0.225505	-0.127861	-0.001791	0.034121	0.00602	-0.10291	-0.156835	0.264077	0.029717	0.215689	-0.006412	0.001922	-0.011965	-0.246344	-0.079847	0.062103	0.132355	0.022355	-0.156422	-0.002781	-0.018248	0.11073	-0.007051	0.129685	0.017613	0.062714	0.106569	-0.077511	0.051916	-0.187689	-0.075112	-0.002373	0.183404	0.052723	0.023944	0.070637	-0.035438	-0.078407	0.050586	-0.108413	-0.073804	-0.211449	0.150698	-0.031878	
